cho_chrx_2001_brack_002_0000|||Duncan Brack|||Intergovernmental actions on illegal logging: Options for intergovernmental action to help combat illegal logging and illegal trade in timber and forest products|||March 2001
cho_chrx_2001_brack_002_0000|||Gavin Hayman|||Intergovernmental actions on illegal logging: Options for intergovernmental action to help combat illegal logging and illegal trade in timber and forest products|||March 2001
cho_chrx_2001_bray_000_0000|||John Bray|||Burma: Companies, NGOs and the New Diplomacy|||October 2001
cho_chrx_2001_candland_000_0000|||Christopher Candland|||Indonesia after Wahid: The New Authoritarianism|||December 2001
cho_chrx_2001_candland_000_0000|||Siti Nurjanah|||Indonesia after Wahid: The New Authoritarianism|||December 2001
cho_chrx_2001_capie_000_0000|||Forest Capie|||World Economic Liberalization in a Historical Perspective|||2001
cho_chrx_2001_coppieters_000_0000|||Bruno Coppieters|||Federalism and Conflict in the Caucasus|||2001
cho_chrx_2001_hain_000_0000|||Peter Hain|||The End of Foreign Policy? Britain's Interests, Global Linkages and Natural Limits|||2001
cho_chrx_2001_hainsworth_000_0000|||Richard Hainsworth|||Tax Policy and the Tax System in Russia: The case of the Banking Sector|||November 2001
cho_chrx_2001_hainsworth_000_0000|||William Tompson|||Tax Policy and the Tax System in Russia: The case of the Banking Sector|||November 2001
cho_chrx_2001_horsman_000_0000|||Stuart Horsman|||Environmental Security in Central Asia|||January 2001
cho_chrx_2001_korppoo_000_0000|||Anna Korppoo|||Energy and Climate: Russian-European Partnership|||14-15 May 2001
cho_chrx_2001_korppoo_000_0000|||Christiaan Vrolijk|||Energy and Climate: Russian-European Partnership|||14-15 May 2001
cho_chrx_2001_korppoo_000_0000|||Jonathan Stern|||Energy and Climate: Russian-European Partnership|||14-15 May 2001
cho_chrx_2001_korppoo_001_0000|||Anna Korppoo|||Energy and Climate: Russian-European partnership [Russian]|||14-15 May 2001
cho_chrx_2001_meuller_000_0000|||Benito Müller|||Ratifying the Kyoto Protocol: The Case for Japanese-Russian Joint Implementation|||May 2001
cho_chrx_2001_mitchell_000_0000|||John V. Mitchell|||The Fuel Tax Protests in Europe, 2000-2001|||2001
cho_chrx_2001_mitchell_000_0000|||Müge Dolun|||The Fuel Tax Protests in Europe, 2000-2001|||2001
cho_chrx_2001_pearce_000_0000|||Brian Pearce|||International Financial Institutions: Enhancing their role in promoting sustainable development|||October 2001
cho_chrx_2001_pearce_000_0000|||Paul Ekins|||International Financial Institutions: Enhancing their role in promoting sustainable development|||October 2001
cho_chrx_2001_roi_000_0000|||Yaacov Ro'i|||Islam in the CIS: A Threat to Stability?|||2001
cho_chrx_2001_smith_000_0000|||Mike Smith|||China and US foreign policy in the Asia-Pacific: living with American dominance|||June 2001
cho_chrx_2001_smith_000_0000|||Nicholas Khoo|||China and US foreign policy in the Asia-Pacific: living with American dominance|||June 2001
cho_chrx_2001_stern_000_0000|||Jonathan Stern|||Traditionalists versus the New Economy: Competing Agendas for European Gas Markets to 2020|||November 2001
cho_chrx_2001_terriff_000_0000|||Terry Terriff|||European security and defence policy after Nice|||April 2001
cho_chrx_2001_terriff_000_0000|||Mark Webber|||European security and defence policy after Nice|||April 2001
cho_chrx_2001_terriff_000_0000|||Stuart Croft|||European security and defence policy after Nice|||April 2001
cho_chrx_2001_terriff_000_0000|||Jolyon Howorth|||European security and defence policy after Nice|||April 2001
cho_chrx_2001_todd_000_0000|||Martin Todd|||The Sugar Industries of Southern Africa: Challenges and Opportunities|||November 2001
cho_chrx_2001_tompson_001_0000|||Dr William Tompson|||Russian Companies Law Revised|||October 2001
cho_chrx_2001_tompson_002_0000|||Dr Bill Tompson|||Russian Economic Growth and Economic Policy: Part 2|||November 2001
cho_chrx_2001_vrolijk_000_0000|||Christiaan Vrolijk|||Quantifying Kyoto: How will COP-6 decisions affect the market?|||30-31 August 2000
cho_chrx_2001_vrolijk_000_0000|||Michael Grubb|||Quantifying Kyoto: How will COP-6 decisions affect the market?|||30-31 August 2000
cho_chrx_2001_vrolijk_001_0000|||Christiaan Vrolijk|||The Marrakesh Accords: A brief point-by-point description and comments|||2002
cho_chrx_2001_ward_000_0000|||Halina Ward|||Corporate Citizenship: Exploring the New Responsibilities|||July 2001
cho_chrx_2001_ward_001_0000|||Halina Ward|||Governing Multinationals: The Role of Foreign Direct Liability|||February 2001
cho_chrx_2002_0000_000_0000||||||Towards Sustainable Peace: A Challenge for Angola and the International community|||12-13 November 2002
cho_chrx_2002_0000_001_0000||||||Em Direcção a Uma Paz Sustentável: Um Desafio para Angola e para a Comunidade Internacional|||12-13 Novembro 2002
cho_chrx_2002-2003_annu_000_0000||||||Annual Review 2002-03|||2002-2003
cho_chrx_2002_albuquerque_000_0000|||Jose Augusto Guilhon Albuquerque|||Political Co-Operation in Mercosur|||2002
cho_chrx_2002_annu_000_0000|||Sayer Vincent|||Report and Financial Statements 31 March 2002|||31 March 2002
cho_chrx_2002_aylott_000_0000|||Dr Nicholas Aylott|||Europe and the Swedish Parliamentary Elections of September 2002|||2002
cho_chrx_2002_batory_000_0000|||Agnes Batory|||The Political Context of Eu Accession in Hungary|||November 2002
cho_chrx_2002_batory_001_0000|||Agnes Batory|||Europe and the Hungarian Parliamentary Elections of April 2002|||2002
cho_chrx_2002_beck_000_0000|||Peter Beck|||Double or Quits? The Global Future of Civil Nuclear Energy|||April 2002
cho_chrx_2002_beck_000_0000|||Malcolm Grimston|||Double or Quits? The Global Future of Civil Nuclear Energy|||April 2002
cho_chrx_2002_berjano_000_0000|||Carola B. Ramón-Berjano|||Convergence of Regional Disparities in Argentina and Brazil: The Implications for Mercosur|||2002
cho_chrx_2002_boswell_000_0000|||Christina Boswell|||EU Immigration and Asylum Policy: From Tampere to Laeken and Beyond|||February 2002
cho_chrx_2002_brack_000_0000|||Daniel C. Esty|||Global Environmental Institutions: Perspectives on Reform|||August 2002
cho_chrx_2002_brack_000_0000|||Maria H. Ivanova|||Global Environmental Institutions: Perspectives on Reform|||August 2002
cho_chrx_2002_brack_000_0000|||Lee Kimball|||Global Environmental Institutions: Perspectives on Reform|||August 2002
cho_chrx_2002_brack_000_0000|||Adil Najam|||Global Environmental Institutions: Perspectives on Reform|||August 2002
cho_chrx_2002_brack_000_0000|||Konrad von Moltke|||Global Environmental Institutions: Perspectives on Reform|||August 2002
cho_chrx_2002_calder_000_0000|||Fanny Calder|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_000_0000|||Rupert de Borchgrave|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_000_0000|||Mathieu Régnier|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_000_0000|||Claire Rhodes|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_000_0000|||Jade Saunders|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_000_0000|||Sally Watso|||High-level workshop on strategies for addressing the linkages between technology and sustainable development at the World Summit on Sustainable Development (WSSD) in Johannesburg 2002|||17-18 January 2002
cho_chrx_2002_calder_001_0000|||Fanny Calder|||The potential for using the multistakeholder network model to develop and deliver partnerships for implementation ('Type Two Outcomes') for the World Summit on Sustainable Development|||2002
cho_chrx_2002_depledge_000_0000|||Joanna Depledge|||Climate Change in Focus: The IPCC Third Assessment Report|||February 2002
cho_chrx_2002_fanelli_000_0000|||José María Fanelli|||Monetary Regimes and Macroeconomic Policy Coordination in Mercosur|||2002
cho_chrx_2002_fieschi_000_0000|||Catherine Fieschi|||Europe and the French Presidential and Legislative Elections of April/May and June 2002|||2002
cho_chrx_2002_gilland_000_0000|||Dr Karin Gilland|||Europe and the Irish General Election of May 2002|||2002
cho_chrx_2002_giordano_000_0000|||Paolo Giordano|||The external dimension of the Mercosur: Prospects for North-South integration with the European Union|||May 23, 2002
cho_chrx_2002_hanley_000_0000|||Seán Hanley|||Europe and the Czech Parliamentary Elections of June 2002|||2002
cho_chrx_2002_hanley_001_0000|||Seán Hanley|||The Political Context of EU Accession in the Czech Republic|||October 2002
cho_chrx_2002_harmsen_000_0000|||Robert Harmsen|||Europe and the Dutch Parliamentary Election of May 2002|||2002
cho_chrx_2002_henderson_000_0000|||Karen Henderson|||Europe and the Slovak Parliamentary Election of September 2002|||December 2002
cho_chrx_2002_keay_000_0000|||Malcolm Keay|||Oil and Governance: Focus on West Africa|||July 2002
cho_chrx_2002_keay_001_0000|||Malcolm Keay|||Towards Global Corporate Social Responsibility|||April 2002
cho_chrx_2002_kovats_000_0000|||Martin Kovats|||The European Roma Question|||March 2002
cho_chrx_2002_leathley_000_0000|||Christian Leathley|||The Mercosur Dispute Resolution System|||27 September 2002
cho_chrx_2002_lees_000_0000|||Dr Charles Lees|||The German Bundestag Election of September 2002|||2002
cho_chrx_2002_marcel_000_0000|||Valerie Marcel|||The Future of Oil in Iraq: Scenarios and Implications|||December 2002
cho_chrx_2002_meade_000_0000|||Ellen E. Meade|||Central Bank Decisions: How Does One Good Head Compare with a Rule?|||December 2002
cho_chrx_2002_mitchell_000_0000|||John V. Mitchell|||Renewing Energy Security|||July 2002
cho_chrx_2002_phillips_000_0000|||Nicola Phillips|||Reconfiguring Subregionalism: The Political Economy of Hemispheric Regionalism in the Americas|||25 April 2002
cho_chrx_2002_stern_000_0000|||Jonathan Stern|||Security of European Natural Gas Supplies: The impact of import dependence and liberalization|||July 2002
cho_chrx_2002_szczerbiak_000_0000|||Aleks Szczerbiak|||The Political Context of EU Accession in Poland|||November 2002
cho_chrx_2002_tompson_000_0000|||Dr William Tompson|||Third Time Lucky? Geraschenko Resigns (Again)|||March 2002
cho_chrx_2002_tompson_001_0000|||Dr William Tompson|||Putin's Gamble|||January 2002
cho_chrx_2002_tompson_002_0000|||Dr William Tompson|||Russian Economic Growth and Economic Policy: Part 1|||February 2002
cho_chrx_2002_tompson_003_0000|||Dr William Tompson|||'Oligarch Management' in the State Sector|||January 2002
cho_chrx_2002_tsatsas_000_0000|||Mariana Tsatsas|||The Convention on the Future of Europe|||April 2002
cho_chrx_2002_vrolijk_000_0000|||Christiaan Vrolijk|||A New Interpretation of the Kyoto Protocol: Outcomes from The Hague, Bonn and Marrakesh|||April 2002
cho_chrx_2002_ward_000_0000|||Halina Ward|||Corporate accountability in search of a treaty? Some insights from foreign direct liability|||May 2002
cho_chrx_2003_0000_002_0000||||||Russia/G-8: Putin's wager on the strong|||2003
cho_chrx_2003_0000_003_0000||||||Russia/International: Putin maintains the balance|||September 2003
cho_chrx_2003_0000_004_0000||||||Russia/China: Continuing ambivalence|||2003
cho_chrx_2003_0000_006_0000||||||Russia/Japan: A Lukewarm Relationship|||July 2003
cho_chrx_2003_0000_007_0000||||||Russia/US: Back to Business|||2003
cho_chrx_2003_0000_008_0000||||||Russia/UK: Much pomp, little substance|||June 2003
cho_chrx_2003_0000_009_0000|||Wilfried Swenden|||Belgian Federalism: Basic Institutional Features and Potential as a Model for the European Union|||12-13 April 2003
cho_chrx_2003_0000_010_0000||||||Integrating European Business|||March 2003
cho_chrx_2003_0000_011_0000||||||Russia: Moscow ambivalent on WMD non-proliferation|||September 2003
cho_chrx_2003_0000_013_0000||||||Selective bibliography: Enlargement of the European Union|||April 2004
cho_chrx_2003-2004_annu_000_0000||||||Annual Report 2003-2004|||2003-2004
cho_chrx_2003_annu_000_0000|||Sayer Vincent|||Report & Financial Statements 31 March 2003|||31 March 2003
cho_chrx_2003_ansari_000_0000||||||Iraq: The regional fallout|||February 2003
cho_chrx_2003_assche_000_0000|||Martine Van Assche|||The Belgian Federal Elections of 18 May 2003|||September 2003
cho_chrx_2003_azzam_000_0000|||Maha Azzam|||Al-Qaeda: The misunderstood Wahhabi connection and the ideology of violence|||February 2003
cho_chrx_2003_black_000_0000|||Stephen Green|||A market in control: Non-tradable shares deals in companies listed at the Shenzhen Stock Exchange|||December 2003
cho_chrx_2003_black_000_0000|||Alissa Black|||A market in control: Non-tradable shares deals in companies listed at the Shenzhen Stock Exchange|||December 2003
cho_chrx_2003_borzel_000_0000|||Tanja A. Börzel|||What Can Federalism Teach Us About the European Union?|||12-13 April 2003.
cho_chrx_2003_brabazon_000_0000|||James Brabazon|||Liberia: Liberians United for Reconciliation and Democracy (LURD)|||February 2003
cho_chrx_2003_brack_000_0000|||Duncan Brack|||The next trade war? GM products, the Cartagena Protocol and the WTO|||September 2003
cho_chrx_2003_brack_000_0000|||Robert Falkner|||The next trade war? GM products, the Cartagena Protocol and the WTO|||September 2003
cho_chrx_2003_brack_000_0000|||Judith Goll|||The next trade war? GM products, the Cartagena Protocol and the WTO|||September 2003
cho_chrx_2003_brack_001_0000|||Duncan Brack|||WTO Implications of an International Timber Licensing Scheme|||12 March 2003
cho_chrx_2003_calder_000_0000|||Fanny Calder|||Developing an effective follow-up process for WSSD Partnerships: The role of the Commission on Sustainable Development|||April 2003
cho_chrx_2003_chan_000_0000|||Gerald Chan|||China and the WTO: The theory and practice of compliance|||June 2003
cho_chrx_2003_church_000_0000|||Prof Clive Church|||Switzerland: Historical Dynamics and Contemporary Realities|||12-13 April 2003
cho_chrx_2003_church_000_0000|||Dr Paolo Dardanelli|||Switzerland: Historical Dynamics and Contemporary Realities|||12-13 April 2003
cho_chrx_2003_cini_000_0000|||Michelle Cini|||The Maltese Parliamentary Elections of April 2003|||September 2003
cho_chrx_2003_culverwell_000_0000|||Dr Malaika Culverwell|||Towards an Improved Governance Agenda for the Extractive Sector|||10-11 October 2002
cho_chrx_2003_culverwell_000_0000|||Bernice Lee|||Towards an Improved Governance Agenda for the Extractive Sector|||10-11 October 2002
cho_chrx_2003_culverwell_000_0000|||Izabella Koziell|||Towards an Improved Governance Agenda for the Extractive Sector|||10-11 October 2002
cho_chrx_2003_cummings_000_0000|||Sally N. Cummings|||Kazakhstan: Centre-Periphery Relations|||2000
cho_chrx_2003_dalacoura_000_0000|||Katerina Dalacoura|||Engagement or Coercion? Weighing Western Human Rights Policies towards Turkey, Iran and Egypt|||2003
cho_chrx_2003_deegan_000_0000|||Heather Deegan|||Elections in Africa - The Past Ten Years An Assessment|||April 2003
cho_chrx_2003_deegan_001_0000|||Heather Deegan|||Post-Election Bulletin: Seychells 2002|||February 2003
cho_chrx_2003_granville_000_0000|||Brigitte Granville|||Integrating poverty reduction in IMF-World Bank Models|||2003
cho_chrx_2003_granville_000_0000|||Sushanta Mallick|||Integrating poverty reduction in IMF-World Bank Models|||2003
cho_chrx_2003_granville_001_0000|||Brigitte Granville|||Does capital market reform boost savings? Evidence from the UK Pension Reforms|||2003
cho_chrx_2003_granville_001_0000|||Sushanta Mallick|||Does capital market reform boost savings? Evidence from the UK Pension Reforms|||2003
cho_chrx_2003_green_000_0000|||Stephen Green|||'Two-thirds privatisation': How China's listed companies are - finally - privatising|||December 2003
cho_chrx_2003_green_001_0000|||Stephen Green|||Reforming China's Economy: A Rough Guide|||January 2003
cho_chrx_2003_green_002_0000|||Stephen Green|||Better than a casino: Some good news from the frontline of China's capital market reforms|||July 2003
cho_chrx_2003_green_003_0000|||Stephen Green|||China's Stock Market: Eight Myths and Some Reasons to be Optimistic|||February 2003
cho_chrx_2003_green_004_0000|||Stephen Green|||Privatisation in the former Soviet Bloc: Any lessons for China?|||November 2003
cho_chrx_2003_green_005_0000|||Stephen Green|||Two-thirds privatisation: Is it working?|||December 2003
cho_chrx_2003_green_006_0000|||Stephen Green|||Will privatisation in China work?|||November 2003
cho_chrx_2003_green_007_0000|||Stephen Green|||Drafting the Securities Law: The role of the National People's Congress in Creating China's new market economy|||March 2003
cho_chrx_2003_green_008_0000|||Stephen Green|||China's stock market: eight myths and some reasons to be optimistic [Chinese]|||February 2003
cho_chrx_2003_grubb_000_0000|||Michael Grubb|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||Tom Brewer|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||Benito Müller|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||John Drexhage|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||Kirsty Hamilton|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||Taishi Sugiyama|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_000_0000|||Takao Aiba|||A Strategic Assessment of the Kyoto-Marrakech System|||June 2003
cho_chrx_2003_grubb_001_0000|||Michael Grubb|||A strategic assessment of the Kyoto-Marrakech system [Russian]|||June 2003
cho_chrx_2003_hable_000_0000|||Angelika Hable|||Visions on the reform of competences in the European Convention|||12/13 April 2003
cho_chrx_2003_harmsen_000_0000|||Dr Robert Harmsen|||Europe and the Dutch Parliamentary Election of January 2003|||April 2003
cho_chrx_2003_henderson_000_0000|||James Henderson Ssees|||Russian Monopoly Reform|||June 2003
cho_chrx_2003_ho_000_0000|||Stephen Green|||Old stocks, new owners: Two cases of ownership change in China's stock market|||August 2003
cho_chrx_2003_ho_000_0000|||Jenna Ho|||Old stocks, new owners: Two cases of ownership change in China's stock market|||August 2003
cho_chrx_2003_hyvarinen_001_0000|||Joy Hyvarinen|||The Millennium Development Goals: At a Decisive Stage?|||September 2003
cho_chrx_2003_jobson_000_0000|||Suki Jobson|||Water of Strife the Geopolitics of Water in the Euphrates-Tigris and Jordan River Basins|||December 2003
cho_chrx_2003_liu_000_0000|||Guy S. Liu|||Identifying Ultimate Controlling Shareholders in Chinese Public Corporations: An Empirical Survey|||June 2003
cho_chrx_2003_liu_000_0000|||Pei Sun|||Identifying Ultimate Controlling Shareholders in Chinese Public Corporations: An Empirical Survey|||June 2003
cho_chrx_2003_meade_000_0000|||Peter B. Kenen|||EU accession and the Euro: Close together or far apart?|||October 2003
cho_chrx_2003_meade_000_0000|||Ellen E. Meade|||EU accession and the Euro: Close together or far apart?|||October 2003
cho_chrx_2003_meade_001_0000|||Ellen E. Meade|||Regional Influences on FOMC Voting Patterns|||2003
cho_chrx_2003_meade_001_0000|||D. Nathan Sheets|||Regional Influences on FOMC Voting Patterns|||2003
cho_chrx_2003_mekelberg_000_0000|||Yossi Mekelberg|||Doves Vote Hawk: The January 2003 Elections in Israel|||March 2003
cho_chrx_2003_mikkel_000_0000|||Evald Mikkel|||Europe and the Estonian Parliamentary Elections of 2 March 2003|||May 2003
cho_chrx_2003_mitchell_000_0000|||John V. Mitchell|||The Changing Geopolitics of Energy|||May 2003
cho_chrx_2003_mullins_000_0000|||Fiona Mullins|||EU Emissions Trading: Challenges and Implications of National Implementation|||November 2003
cho_chrx_2003_mullins_000_0000|||Jacqueline Karas|||EU Emissions Trading: Challenges and Implications of National Implementation|||November 2003
cho_chrx_2003_newton_000_0000|||Andrew Newton|||Legitimacy Risks and Peace-Building Opportunities: Scoping the Issues for Businesses in Post-War Iraq|||August 2003
cho_chrx_2003_newton_000_0000|||Dr Malaika Culverwell|||Legitimacy Risks and Peace-Building Opportunities: Scoping the Issues for Businesses in Post-War Iraq|||August 2003
cho_chrx_2003_nixey_000_0000||||||The Conflict Surrounding the Russian Oil Company, Yukos|||November 2003
cho_chrx_2003_patterson_000_0000|||Walt Patterson|||Generating Change|||September 2003
cho_chrx_2003_patterson_001_0000|||Walt Patterson|||Overview: The Electric Challenge|||March 2003
cho_chrx_2003_polyakov_000_0000|||Leonid Polyakov|||Ukrainian-Nato Relations and New Prospects for Peackeeping|||2003
cho_chrx_2003_raunio_000_0000|||Tapio Raunio|||Europe and the Finnish Parliamentary Election of March 2003|||May 2003
cho_chrx_2003_saunders_000_0000||||||Expert Workshop - Export Credits and Sustainable Development|||3rd-4th September 2003
cho_chrx_2003_sen_000_0000|||Gong Sen|||Social Inequalities and Wage, Housing and Pension Reforms in Urban China|||June 2003
cho_chrx_2003_sen_000_0000|||Li Bingqin|||Social Inequalities and Wage, Housing and Pension Reforms in Urban China|||June 2003
cho_chrx_2003_swenden_000_0000|||Wilfried Swenden|||Belgian Federalism: Basic Institutional Features and Potential as a Model for the European Union|||12-13 April 2003
cho_chrx_2003_taccomi_000_0000|||Luca Tacconi|||National and International Policies to Control Illegal Forest Activities|||July 2003
cho_chrx_2003_taccomi_000_0000|||Marco Boscolo|||National and International Policies to Control Illegal Forest Activities|||July 2003
cho_chrx_2003_taccomi_000_0000|||Duncan Brack|||National and International Policies to Control Illegal Forest Activities|||July 2003
cho_chrx_2003_ti_000_0000||||||Investment Without Risk: An Investigation into IPO Underpricing in China|||August 2003
cho_chrx_2003_ti_001_0000|||Liu Ti|||China's Informal Stock Market: How it developed, how it works and how it might grow|||October 2003
cho_chrx_2003_ti_001_0000|||Stephen Green|||China's Informal Stock Market: How it developed, how it works and how it might grow|||October 2003
cho_chrx_2003_tompson_000_0000|||Dr Willam Tompson|||Electricity Legislation Passes Second Reading|||February 2003
cho_chrx_2003_wong_000_0000|||John Wong|||Why China's economy can sustain high performance: An analysis of its sources of growth|||July 2003
cho_chrx_2003_wong_000_0000|||Sarah Chan|||Why China's economy can sustain high performance: An analysis of its sources of growth|||July 2003
cho_chrx_2003_xiong_000_0000|||Steven Xiong|||Eggs in a basket: Evaluating the performance of China's investment funds|||June 2003
cho_chrx_2003_xiong_000_0000|||Stephen Green|||Eggs in a basket: Evaluating the performance of China's investment funds|||June 2003
cho_chrx_2003_yueh_000_0000|||Linda Y. Yueh|||China's Economic Growth with WTO Accession: Is it Sustainable?|||May 2003
cho_chrx_2003_zaman_000_0000|||Arif Zaman|||Made in Japan: Converging Trends in Corporate Responsibility and Corporate Governance|||July 2003
cho_chrx_2004_0000_000_0000||||||Conference of European Parliamentarians|||July 2003
cho_chrx_2004_0000_001_0000||||||Iraq in Transition: Vortex or Catalyst?|||September 2004
cho_chrx_2004_0000_005_0000||||||Responding to Terrorism and Other New Threats and Challenges in Central Asia and Afghanistan|||20-21 May 2004
cho_chrx_2004_0000_006_0000||||||Regional Conflict Prevention/Resolution and Promoting Stability in Central Asia and Afghanistan|||22-23 November 2004
cho_chrx_2004_0000_007_0000||||||Chatham House and NISCC Joint Workshop on Critical Global Information Infrastructure|||October 2004
cho_chrx_2004-2005_annu_000_0000||||||Annual Report 2004-2005|||2004-2005
cho_chrx_2004_annu_000_0000|||Sayer Vincent|||Report & Financial Statements|||31 March 2004
cho_chrx_2004_arnott_000_0000|||Rob Arnott|||Oil and Gas Reserves: Communication with the Financial Sector|||October 2004
cho_chrx_2004_Arulanantham_000_0000|||David P. Arulanantham|||The paradox of the BJP's stance towards external economic liberalisation: Why a Hindu nationalist party furthered globalisation in India|||December 2004
cho_chrx_2004_babu_000_0000|||D. Shyam Babu|||India's liberalisation and the Dalits|||August 2004
cho_chrx_2004_baev_000_0000|||Pavel Baev|||Russia's Policies in the Caucasus|||1997
cho_chrx_2004_brack_000_0000|||Duncan Brack|||Trade and Environment in the WTO: after Cancùn|||February 2004
cho_chrx_2004_brack_000_0000|||Thomas Branczik|||Trade and Environment in the WTO: after Cancùn|||February 2004
cho_chrx_2004_calder_000_0000|||Fanny Calder|||Following up the World Summit on Sustainable Development Commitments on Corporate Social Responsibility: Options for action by governments|||February 2005
cho_chrx_2004_calder_000_0000|||Malaika Culverwell|||Following up the World Summit on Sustainable Development Commitments on Corporate Social Responsibility: Options for action by governments|||February 2005
cho_chrx_2004_calder_001_0000|||Fanny Calder|||Following up the World Summit on Sustainable Development Commitments on Corporate Social Responsibility|||January 30th 2004
cho_chrx_2004_calder_001_0000|||Dr Malaika Culverwell|||Following up the World Summit on Sustainable Development Commitments on Corporate Social Responsibility|||January 30th 2004
cho_chrx_2004_evans_000_0000|||Martin Evans|||Senegal: Mouvement des Forces Démocratiques de la Casamance (MFDC)|||December 2004
cho_chrx_2004_falkner_000_0000|||Robert Falkner|||The First Meeting of the Parties to the Cartagena Protocol on Biosafety|||2004
cho_chrx_2004_falkner_001_0000|||Robert Falkner|||Implementing the Biosafety Protocol: Key Challenges|||November 2004
cho_chrx_2004_falkner_001_0000|||Aarti Gupta|||Implementing the Biosafety Protocol: Key Challenges|||November 2004
cho_chrx_2004_fripp_000_0000|||Emily Fripp|||FLEGT and Trade: What will the impacts be?|||November 2004
cho_chrx_2004_green_000_0000|||Stephen Green|||China's quest for market economy status|||May 2004
cho_chrx_2004_green_001_0000|||Stephen Green|||Equity politics and market institutions: The development of stock exchange governance in China, 1984-2003|||March 2004
cho_chrx_2004_green_002_0000|||Stephen Green|||The privatisation two-step at China's listed firms|||2004
cho_chrx_2004_grubb_000_0000|||Michael Grubb|||Russian energy and CO2 emission prospects: Evidence from domestic analyses and international comparisons|||March 2004
cho_chrx_2004_henderson_000_0000|||Karen Henderson|||The Slovak Presidential Election of 3/17 April 2004|||July 2004
cho_chrx_2004_hussian_000_0000|||Nasser Hussain|||Referendums on the Eu Constitutional Treaty: The State of Play|||October 2004
cho_chrx_2004_hussian_000_0000|||Genevieve Maitland Hudson|||Referendums on the Eu Constitutional Treaty: The State of Play|||October 2004
cho_chrx_2004_hussian_000_0000|||Richard Whitman|||Referendums on the Eu Constitutional Treaty: The State of Play|||October 2004
cho_chrx_2004_hyvarinen_000_0000||||||'Communicating Biodiversity'|||16 December 2003
cho_chrx_2004_karas_000_0000|||Jacqueline Karas|||Russia and the Kyoto Protocol: Political Challenges|||March 2004
cho_chrx_2004_korppoo_000_0000|||Anna Korppoo|||Russia and Compliance under Kyoto: An Institutional Approach|||December 2004
cho_chrx_2004_li_000_0000|||Naomi Li|||Civil litigation against China's listed firms: Much ado about nothing?|||February 2004
cho_chrx_2004_meuller_000_0000|||Benito Müller|||The Kyoto Protocol: Russian Opportunities|||March 2004
cho_chrx_2004_ming_000_0000|||He Ming|||Huijin: A SASAC for China's financial sector?|||September 2004
cho_chrx_2004_ming_001_0000|||Stephen Green|||China's stock market: Out of the valley in 2004?|||February 2004
cho_chrx_2004_ming_001_0000|||He Ming|||China's stock market: Out of the valley in 2004?|||February 2004
cho_chrx_2004_mitchell_000_0000|||John Mitchell|||Petroleum Reserves in Question|||October 2004
cho_chrx_2004_nania_000_0000|||Shelley Nania|||Deus ex M.A. China: Are Mainland Chinese students saving Britain's universities?|||July 2004
cho_chrx_2004_nania_000_0000|||Stephen Green|||Deus ex M.A. China: Are Mainland Chinese students saving Britain's universities?|||July 2004
cho_chrx_2004_oosthuizen_000_0000|||Gabriel H. Oosthuizen|||Terrorism and Weapons of Mass Destruction: United Nations Security Council Resolution 1540|||September 2004
cho_chrx_2004_oosthuizen_000_0000|||Elizabeth Wilmshurst|||Terrorism and Weapons of Mass Destruction: United Nations Security Council Resolution 1540|||September 2004
cho_chrx_2004_paik_000_0000|||Dr Keun- Wook Paik|||The Implications of China's Gas Expansion towards Natural Gas Market in Asia|||February 2004
cho_chrx_2004_paik_001_0000|||Dr Keun- Wook Paik|||The Implications of China’s Gas Expansion towards Natural Gas Market in Asia|||February 2004
cho_chrx_2004_patterson_000_0000|||Walt Patterson|||Networking Change|||June 2004
cho_chrx_2004_peterson_000_0000|||Luke Eric Peterson|||UK Bilateral Investment Treaty Programme and Sustainable Development: Implications of bilateral negotiations on investment regulation at a time when multilateral talks are faltering|||February 2004
cho_chrx_2004_phinnemore_000_0000|||David Phinnemore|||The Treaty establishing a constitution for Europe: An Overview|||June 2004
cho_chrx_2004_price_000_0000|||Gareth Price|||How the 2004 Lok Sabha election was lost|||July 2004
